policy,seed,fleet,chargers,sites,battery_kwh,sample_frac,requests,service_rate,lost_rate,wait_mean_min,wait_p50_min,wait_p95_min,trips_per_vehicle_day,util_with_rider,share_charging_or_queued,share_idle,empty_km_share,charge_km_per_vehicle_day,sessions_per_vehicle_day,queue_wait_mean_min,queue_wait_p95_min,grid_mwh_per_day,energy_cost_usd_per_day,avg_price_usd_mwh,peak_charging_mw,depletions,energy_residual_kwh,runtime_s,events,label
threshold_80,7,550,36,6,40.0,0.2,149241,0.9285987094699177,0.07140129053008222,6.886973840814558,7.160298726682473,9.82519159727497,35.9961038961039,0.34734252683605066,0.022797635128957643,0.4673621208474564,0.31397394340312146,2.344332831325206,1.0322077922077921,4.374127096493832,26.921146724905057,15.181360539263165,517.4758130135477,34.08626069285511,3.125103806211887,0,-7.788730727043003e-08,10.201069834001828,578294,E1_main
threshold_80,8,550,36,6,40.0,0.2,148645,0.9244374180093511,0.07556258199064886,6.92954636002282,7.218433015391686,9.82893511217689,35.69168831168831,0.34373095944489496,0.02227162680774051,0.47252631873616685,0.3134526982984691,2.389563101734225,1.0207792207792208,3.994719444462805,26.236220128456072,15.010861869529387,523.859191637127,34.898675118749246,3.081613147490941,0,-8.413553587161005e-08,10.349878458015155,575306,E1_main
threshold_80,9,550,36,6,40.0,0.2,149595,0.9158461178515325,0.08415388214846753,7.049482223235912,7.451022380028735,9.844230992507073,35.585974025974025,0.3433009598908608,0.021453645159338966,0.4746577760352515,0.31328858703427764,2.398595434307819,1.024935064935065,2.677171967640502,17.680318544386076,15.064675546852095,529.9147620118989,35.17598240757529,2.953125681566601,0,-8.405550033785403e-08,10.638012415991398,581191,E1_main
threshold_100,0,550,36,6,40.0,0.2,132949,0.9532301860111773,0.04676981398882278,6.592022217222433,6.588806777821931,9.766392038590372,32.917142857142856,0.2994722992208335,0.04620160680110488,0.5028393351267628,0.3133591176735614,1.7751362168479101,0.7574025974025974,38.81528175583358,185.63559060936726,14.774512661810174,707.5535356256454,47.89014377811335,2.1805383977249773,0,-1.1003066902048886e-07,9.576053333992604,514473,E0_validation
threshold_100,1,550,36,6,40.0,0.2,133220,0.9557724065455637,0.04422759345443627,6.524425884026104,6.46249456369939,9.74659175751304,33.07220779220779,0.3000924270170183,0.04493055837214321,0.5028324311783681,0.31426869582349054,1.7568695748257601,0.7724675324675324,34.111165825382734,141.74429962002537,15.06150888186552,725.9886387482823,48.20158753299898,2.3322621086922384,0,-1.1048905435018241e-07,9.63238320898381,512577,E0_validation
threshold_100,2,550,36,6,40.0,0.2,132937,0.9474864033339101,0.05251359666608995,6.509949717520861,6.4216731884866025,9.754948638987237,32.71584415584415,0.2977195423732803,0.05397967169471131,0.4983053044174369,0.3121441196913556,1.6870815783764816,0.757922077922078,53.71069919030597,210.13508562893418,14.772896063331727,711.222305258755,48.14372904335951,2.2557232687707245,0,-1.1207885108888149e-07,9.485139124997659,509840,E0_validation
threshold_100,0,550,36,6,40.0,0.2,149106,0.9220152106555068,0.07798478934449318,6.894481675451878,7.145020527712283,9.82451528404917,35.70857142857143,0.3435480221602628,0.040524291210765825,0.45490271758351153,0.31073941282984646,1.6461696970625694,0.7433766233766235,40.08839274727657,222.2288458266285,14.444671887186644,487.2461532131256,33.731894848047354,2.0571396608943306,0,-8.010101737454534e-08,10.238187125010882,573115,E1_main
threshold_100,1,550,36,6,40.0,0.2,149094,0.9157779655787623,0.08422203442123762,7.029571370365481,7.412084243113835,9.84097299596023,35.46415584415585,0.3409779069676887,0.035330872766774726,0.46341921118786433,0.3119013652075952,1.720804368738722,0.7387012987012987,27.74147643667172,186.93500855501944,14.306562147142898,483.9499840395526,33.82713324571831,2.1622537507738837,0,-8.12578946352005e-08,10.477014000003692,576954,E1_main
threshold_100,2,550,36,6,40.0,0.2,148774,0.9238509416968018,0.07614905830319814,6.925903551765739,7.209989413017563,9.827451851654137,35.7,0.34435770819997724,0.0353525587728397,0.45874436704046956,0.31089434004682864,1.6597804992500174,0.7335064935064936,25.89740232297768,129.7702538491392,14.230805872547682,484.2045717024226,34.0250985108644,2.162737821524607,0,-7.822927727829665e-08,10.313497958006337,573673,E1_main
threshold_100,3,550,36,6,40.0,0.2,148559,0.9140812741065839,0.08591872589341608,7.01544420131169,7.36923923818055,9.835022668743525,35.27142857142857,0.33963212426347467,0.03609928211163738,0.4655748704773025,0.3104226181277924,1.6957949603744358,0.7418181818181818,28.96850758535043,159.5769282053419,14.375105431592292,491.221433396351,34.171675173720075,2.2144522174022034,0,-8.471033652313054e-08,10.465462583000772,573665,E1_main
